mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
104	104	1871/6	1871/6	0.16666666666666666	17/24	17/24	Chord	3/4	1	1	1/24		1/16	2/3	1127								
104	104	309	309	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1128								
104	104	619/2	619/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	1129								
104	104	310	310	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1130								
104	104	621/2	621/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	1131								
104	104	311	311	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1132								
104	104	623/2	623/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1133								
104	104	309	309	3.0	0	0	Chord	3/4	2	2	3/4		1/2	3/2	1134								
105	105	312	312	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	1135								147
105	105	313	313	0.16666666666666666	1/4	1/4	Chord	3/4	1	1	1/24		1/16	2/3	1136								148
105	105	1879/6	1879/6	0.16666666666666666	7/24	7/24	Chord	3/4	1	1	1/24		1/16	2/3	1137								148
105	105	940/3	940/3	0.16666666666666666	1/3	1/3	Chord	3/4	1	1	1/24		1/16	2/3	1138								148
105	105	627/2	627/2	0.16666666666666666	3/8	3/8	Chord	3/4	1	1	1/24		1/16	2/3	1139								148
105	105	941/3	941/3	0.16666666666666666	5/12	5/12	Chord	3/4	1	1	1/24		1/16	2/3	1140								148
105	105	1883/6	1883/6	0.16666666666666666	11/24	11/24	Chord	3/4	1	1	1/24		1/16	2/3	1141								148
105	105	314	314	0.16666666666666666	1/2	1/2	Chord	3/4	1	1	1/24		1/16	2/3	1142								148
105	105	1885/6	1885/6	0.16666666666666666	13/24	13/24	Chord	3/4	1	1	1/24		1/16	2/3	1143								148
105	105	943/3	943/3	0.16666666666666666	7/12	7/12	Chord	3/4	1	1	1/24		1/16	2/3	1144								148
105	105	629/2	629/2	0.16666666666666666	5/8	5/8	Chord	3/4	1	1	1/24		1/16	2/3	1145								148
105	105	944/3	944/3	0.16666666666666666	2/3	2/3	Chord	3/4	1	1	1/24		1/16	2/3	1146								148
105	105	1889/6	1889/6	0.16666666666666666	17/24	17/24	Chord	3/4	1	1	1/24		1/16	2/3	1147								
105	105	312	312	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1148								149
105	105	313	313	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1149								
106	106	315	315	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	1150								150
106	106	316	316	0.16666666666666666	1/4	1/4	Chord	3/4	1	1	1/24		1/16	2/3	1151								151
106	106	1897/6	1897/6	0.16666666666666666	7/24	7/24	Chord	3/4	1	1	1/24		1/16	2/3	1152								151
106	106	949/3	949/3	0.16666666666666666	1/3	1/3	Chord	3/4	1	1	1/24		1/16	2/3	1153								151
106	106	633/2	633/2	0.16666666666666666	3/8	3/8	Chord	3/4	1	1	1/24		1/16	2/3	1154								151
106	106	950/3	950/3	0.16666666666666666	5/12	5/12	Chord	3/4	1	1	1/24		1/16	2/3	1155								151
106	106	1901/6	1901/6	0.16666666666666666	11/24	11/24	Chord	3/4	1	1	1/24		1/16	2/3	1156								151
106	106	317	317	0.16666666666666666	1/2	1/2	Chord	3/4	1	1	1/24		1/16	2/3	1157								151
106	106	1903/6	1903/6	0.16666666666666666	13/24	13/24	Chord	3/4	1	1	1/24		1/16	2/3	1158								151
106	106	952/3	952/3	0.16666666666666666	7/12	7/12	Chord	3/4	1	1	1/24		1/16	2/3	1159								151
106	106	635/2	635/2	0.16666666666666666	5/8	5/8	Chord	3/4	1	1	1/24		1/16	2/3	1160								151
106	106	953/3	953/3	0.16666666666666666	2/3	2/3	Chord	3/4	1	1	1/24		1/16	2/3	1161								151
106	106	1907/6	1907/6	0.16666666666666666	17/24	17/24	Chord	3/4	1	1	1/24		1/16	2/3	1162								
106	106	315	315	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1163								152
106	106	316	316	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1164								
107	107	318	318	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	1165								153
107	107	319	319	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1166								
107	107	639/2	639/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1167		articStaccatoAbove						154
107	107	320	320	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1168		articStaccatoAbove						154
107	107	641/2	641/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1169		articStaccatoAbove						
107	107	318	318	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	1170								
108	108	321	321	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	1171								
108	108	322	322	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	1172								
108	108	1289/4	1289/4	0.125	5/16	5/16	Chord	3/4	1	1	1/32		1/32	1	1173								155
108	108	2579/8	2579/8	0.125	11/32	11/32	Chord	3/4	1	1	1/32		1/32	1	1174								155
108	108	645/2	645/2	0.125	3/8	3/8	Chord	3/4	1	1	1/32		1/32	1	1175								155
108	108	2581/8	2581/8	0.125	13/32	13/32	Chord	3/4	1	1	1/32		1/32	1	1176								155
108	108	1291/4	1291/4	0.125	7/16	7/16	Chord	3/4	1	1	1/32		1/32	1	1177								155
108	108	2583/8	2583/8	0.125	15/32	15/32	Chord	3/4	1	1	1/32		1/32	1	1178								
108	108	323	323	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	1179		articStaccatoAbove						
108	108	1293/4	1293/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	1180		ornamentTurn						156
108	108	647/2	647/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	1181								156, 157
108	108	1295/4	1295/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1182								
108	108	321	321	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	1183								
108	108	323	323	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1184								
109	109	324	324	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	1185								158
109	109	651/2	651/2	0.125	3/8	3/8	Chord	3/4	1	1	1/32		1/32	1	1186								158
109	109	2605/8	2605/8	0.125	13/32	13/32	Chord	3/4	1	1	1/32		1/32	1	1187								158
109	109	1303/4	1303/4	0.125	7/16	7/16	Chord	3/4	1	1	1/32		1/32	1	1188								158
109	109	2607/8	2607/8	0.125	15/32	15/32	Chord	3/4	1	1	1/32		1/32	1	1189								158
109	109	326	326	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1190								158
109	109	653/2	653/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1191								
109	109	324	324	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1192								159
109	109	649/2	649/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	1193								159
109	109	325	325	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1194								159
109	109	651/2	651/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	1195								159
109	109	326	326	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1196								159
109	109	653/2	653/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1197								
109	109	324	324	3.0	0	0	Chord	3/4	2	2	3/4		1/2	3/2	1198								
110	110	327	327	0.0	0	0	Chord	3/4	1	1	0	grace16	1/16	1	1199								
110	110	327	327	2.0	0	0	Chord	3/4	1	1	1/2		1/2	1	1200								
110	110	329	329	0.125	1/2	1/2	Chord	3/4	1	1	1/32		1/32	1	1201								160
110	110	2633/8	2633/8	0.125	17/32	17/32	Chord	3/4	1	1	1/32		1/32	1	1202								160
110	110	1317/4	1317/4	0.125	9/16	9/16	Chord	3/4	1	1	1/32		1/32	1	1203								160
110	110	2635/8	2635/8	0.125	19/32	19/32	Chord	3/4	1	1	1/32		1/32	1	1204								160
110	110	659/2	659/2	0.125	5/8	5/8	Chord	3/4	1	1	1/32		1/32	1	1205								160
110	110	2637/8	2637/8	0.125	21/32	21/32	Chord	3/4	1	1	1/32		1/32	1	1206								160
110	110	1319/4	1319/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32		1/32	1	1207								160
110	110	2639/8	2639/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32		1/32	1	1208								
110	110	327	327	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1209								
110	110	655/2	655/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	1210								
110	110	328	328	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1211								
110	110	657/2	657/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	1212								
110	110	329	329	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1213								
110	110	659/2	659/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1214								
110	110	327	327	2.0	0	0	Chord	3/4	2	2	1/2		1/2	1	1215								
110	110	329	329	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	1216								
111	111	330	330	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	1217								
111	111	331	331	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	1218								
111	111	1325/4	1325/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	1219								161
111	111	663/2	663/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	1220								161
111	111	1327/4	1327/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1221								161
111	111	332	332	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	1222								161
111	111	1329/4	1329/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	1223								161
111	111	665/2	665/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	1224								161
111	111	1331/4	1331/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1225								
111	111	330	330	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1226								
111	111	661/2	661/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	1227								
111	111	331	331	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1228								
111	111	663/2	663/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	1229								
111	111	332	332	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1230								
111	111	665/2	665/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1231								
111	111	330	330	2.0	0	0	Chord	3/4	2	2	1/2		1/2	1	1232								
111	111	332	332	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	1233								
112	112	333	333	2.0	0	0	Chord	3/4	1	1	1/2		1/2	1	1234								
112	112	335	335	0.125	1/2	1/2	Chord	3/4	1	1	1/32		1/32	1	1235								162
112	112	2681/8	2681/8	0.125	17/32	17/32	Chord	3/4	1	1	1/32		1/32	1	1236								162
112	112	1341/4	1341/4	0.125	9/16	9/16	Chord	3/4	1	1	1/32		1/32	1	1237								162
112	112	2683/8	2683/8	0.125	19/32	19/32	Chord	3/4	1	1	1/32		1/32	1	1238								162
112	112	671/2	671/2	0.125	5/8	5/8	Chord	3/4	1	1	1/32		1/32	1	1239								162
112	112	2685/8	2685/8	0.125	21/32	21/32	Chord	3/4	1	1	1/32		1/32	1	1240								162
112	112	1343/4	1343/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32		1/32	1	1241								162
112	112	2687/8	2687/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32		1/32	1	1242								
112	112	333	333	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1243								
112	112	667/2	667/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	1244								
112	112	334	334	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1245								
112	112	669/2	669/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	1246								
112	112	335	335	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1247								
112	112	671/2	671/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1248								
112	112	333	333	1.0	0	0	Chord	3/4	2	2	1/4		1/4	1	1249								
112	112	334	334	1.0	1/4	1/4	Chord	3/4	2	2	1/4		1/4	1	1250								
112	112	335	335	0.5	1/2	1/2	Chord	3/4	2	2	1/8		1/8	1	1251								
112	112	671/2	671/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8		1/8	1	1252								
113	113	336	336	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	1253								
113	113	337	337	0.125	1/4	1/4	Chord	3/4	1	1	1/32		1/32	1	1254								
113	113	2697/8	2697/8	0.125	9/32	9/32	Chord	3/4	1	1	1/32		1/32	1	1255								163
113	113	1349/4	1349/4	0.125	5/16	5/16	Chord	3/4	1	1	1/32		1/32	1	1256								163
113	113	2699/8	2699/8	0.125	11/32	11/32	Chord	3/4	1	1	1/32		1/32	1	1257								163
113	113	675/2	675/2	0.125	3/8	3/8	Chord	3/4	1	1	1/32		1/32	1	1258								163
113	113	2701/8	2701/8	0.125	13/32	13/32	Chord	3/4	1	1	1/32		1/32	1	1259								163
113	113	1351/4	1351/4	0.125	7/16	7/16	Chord	3/4	1	1	1/32		1/32	1	1260								163
113	113	2703/8	2703/8	0.125	15/32	15/32	Chord	3/4	1	1	1/32		1/32	1	1261								
113	113	338	338	0.125	1/2	1/2	Chord	3/4	1	1	1/32		1/32	1	1262								164
113	113	2705/8	2705/8	0.125	17/32	17/32	Chord	3/4	1	1	1/32		1/32	1	1263								164
113	113	1353/4	1353/4	0.125	9/16	9/16	Chord	3/4	1	1	1/32		1/32	1	1264								164
113	113	2707/8	2707/8	0.125	19/32	19/32	Chord	3/4	1	1	1/32		1/32	1	1265								164
113	113	677/2	677/2	0.125	5/8	5/8	Chord	3/4	1	1	1/32		1/32	1	1266								164
113	113	2709/8	2709/8	0.125	21/32	21/32	Chord	3/4	1	1	1/32		1/32	1	1267								164
113	113	1355/4	1355/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32		1/32	1	1268								164
113	113	2711/8	2711/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32		1/32	1	1269								
113	113	336	336	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1270								
113	113	673/2	673/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	1271								
113	113	337	337	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1272								
113	113	675/2	675/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	1273								
113	113	338	338	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1274								
113	113	677/2	677/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1275								
113	113	336	336	2.0	0	0	Chord	3/4	2	2	1/2		1/2	1	1276								
113	113	338	338	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	1277								
114	114	339	339	0.16666666666666666	0	0	Chord	3/4	1	1	1/24		1/16	2/3	1278								165
114	114	2035/6	2035/6	0.16666666666666666	1/24	1/24	Chord	3/4	1	1	1/24		1/16	2/3	1279								165
114	114	1018/3	1018/3	0.16666666666666666	1/12	1/12	Chord	3/4	1	1	1/24		1/16	2/3	1280								165
114	114	679/2	679/2	0.16666666666666666	1/8	1/8	Chord	3/4	1	1	1/24		1/16	2/3	1281								165
114	114	1019/3	1019/3	0.16666666666666666	1/6	1/6	Chord	3/4	1	1	1/24		1/16	2/3	1282								165
114	114	2039/6	2039/6	0.16666666666666666	5/24	5/24	Chord	3/4	1	1	1/24		1/16	2/3	1283								165
114	114	340	340	0.16666666666666666	1/4	1/4	Chord	3/4	1	1	1/24		1/16	2/3	1284								165
114	114	2041/6	2041/6	0.16666666666666666	7/24	7/24	Chord	3/4	1	1	1/24		1/16	2/3	1285								165
114	114	1021/3	1021/3	0.16666666666666666	1/3	1/3	Chord	3/4	1	1	1/24		1/16	2/3	1286								165
114	114	681/2	681/2	0.16666666666666666	3/8	3/8	Chord	3/4	1	1	1/24		1/16	2/3	1287								165
114	114	1022/3	1022/3	0.16666666666666666	5/12	5/12	Chord	3/4	1	1	1/24		1/16	2/3	1288								165
114	114	2045/6	2045/6	0.16666666666666666	11/24	11/24	Chord	3/4	1	1	1/24		1/16	2/3	1289								165
114	114	341	341	0.16666666666666666	1/2	1/2	Chord	3/4	1	1	1/24		1/16	2/3	1290								165
114	114	2047/6	2047/6	0.16666666666666666	13/24	13/24	Chord	3/4	1	1	1/24		1/16	2/3	1291								165
114	114	1024/3	1024/3	0.16666666666666666	7/12	7/12	Chord	3/4	1	1	1/24		1/16	2/3	1292								165
114	114	683/2	683/2	0.16666666666666666	5/8	5/8	Chord	3/4	1	1	1/24		1/16	2/3	1293								165
114	114	1025/3	1025/3	0.16666666666666666	2/3	2/3	Chord	3/4	1	1	1/24		1/16	2/3	1294								165
114	114	2051/6	2051/6	0.16666666666666666	17/24	17/24	Chord	3/4	1	1	1/24		1/16	2/3	1295								
114	114	339	339	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1296								
114	114	339	339	1.0	0	0	Chord	3/4	2	2	1/4		1/4	1	1297								
115	115	342	342	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	1298								166
115	115	343	343	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1299								
115	115	687/2	687/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1300		articStaccatoBelow						167
115	115	344	344	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1301		articStaccatoAbove						167
115	115	689/2	689/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1302		articStaccatoAbove						
115	115	342	342	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	1303								
115	115	344	344	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1304								
116	116	345	345	0.375	0	0	Chord	3/4	1	1	3/32		1/16	3/2	1305		ornamentTurn						168
116	116	2763/8	2763/8	0.125	3/32	3/32	Chord	3/4	1	1	1/32		1/32	1	1306								
116	116	691/2	691/2	0.375	1/8	1/8	Chord	3/4	1	1	3/32		1/16	3/2	1307		ornamentTurn						169
116	116	2767/8	2767/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32		1/32	1	1308								
116	116	346	346	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	1309		ornamentTurn						170
116	116	347	347	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1310								170
116	116	695/2	695/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1311								
116	116	347	347	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	1312								
116	116	345	345	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1313								171
116	116	691/2	691/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	1314								171
116	116	346	346	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1315								
116	116	347	347	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1316								
117	117	348	348	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	1317								
117	117	348	348	0.16666666666666666	0	0	Chord	3/4	2	1	1/24		1/16	2/3	1318								172
117	117	2089/6	2089/6	0.16666666666666666	1/24	1/24	Chord	3/4	2	1	1/24		1/16	2/3	1319								172
117	117	1045/3	1045/3	0.16666666666666666	1/12	1/12	Chord	3/4	2	1	1/24		1/16	2/3	1320								172
117	117	697/2	697/2	0.16666666666666666	1/8	1/8	Chord	3/4	2	1	1/24		1/16	2/3	1321								172
117	117	1046/3	1046/3	0.16666666666666666	1/6	1/6	Chord	3/4	2	1	1/24		1/16	2/3	1322								172
117	117	2093/6	2093/6	0.16666666666666666	5/24	5/24	Chord	3/4	2	1	1/24		1/16	2/3	1323								172
117	117	349	349	0.16666666666666666	1/4	1/4	Chord	3/4	2	1	1/24		1/16	2/3	1324								172
117	117	2095/6	2095/6	0.16666666666666666	7/24	7/24	Chord	3/4	2	1	1/24		1/16	2/3	1325								172
117	117	1048/3	1048/3	0.16666666666666666	1/3	1/3	Chord	3/4	2	1	1/24		1/16	2/3	1326								172
117	117	699/2	699/2	0.16666666666666666	3/8	3/8	Chord	3/4	2	1	1/24		1/16	2/3	1327								172
117	117	1049/3	1049/3	0.16666666666666666	5/12	5/12	Chord	3/4	2	1	1/24		1/16	2/3	1328								172
117	117	2099/6	2099/6	0.16666666666666666	11/24	11/24	Chord	3/4	2	1	1/24		1/16	2/3	1329								172
117	117	350	350	0.16666666666666666	1/2	1/2	Chord	3/4	2	1	1/24		1/16	2/3	1330								172
117	117	2101/6	2101/6	0.16666666666666666	13/24	13/24	Chord	3/4	2	1	1/24		1/16	2/3	1331								172
117	117	1051/3	1051/3	0.16666666666666666	7/12	7/12	Chord	3/4	2	1	1/24		1/16	2/3	1332								172
117	117	701/2	701/2	0.16666666666666666	5/8	5/8	Chord	3/4	2	1	1/24		1/16	2/3	1333								172
117	117	1052/3	1052/3	0.16666666666666666	2/3	2/3	Chord	3/4	2	1	1/24		1/16	2/3	1334								172
117	117	2105/6	2105/6	0.16666666666666666	17/24	17/24	Chord	3/4	2	1	1/24		1/16	2/3	1335								
118	118	351	351	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	1336								173
118	118	352	352	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1337								
118	118	705/2	705/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1338		articStaccatoAbove						174
118	118	353	353	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1339		articStaccatoAbove						174
118	118	707/2	707/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1340		articStaccatoAbove						
118	118	351	351	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1341								175
118	118	352	352	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1342								
118	118	705/2	705/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	1343		articStaccatoBelow						176
118	118	353	353	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1344		articStaccatoBelow						176
118	118	707/2	707/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1345		articStaccatoBelow						
119	119	354	354	0.125	0	0	Chord	3/4	1	1	1/32		1/32	1	1346								
119	119	2833/8	2833/8	0.125	1/32	1/32	Chord	3/4	1	1	1/32		1/32	1	1347								
119	119	1417/4	1417/4	0.125	1/16	1/16	Chord	3/4	1	1	1/32		1/32	1	1348								
119	119	2835/8	2835/8	0.125	3/32	3/32	Chord	3/4	1	1	1/32		1/32	1	1349								
119	119	709/2	709/2	0.125	1/8	1/8	Chord	3/4	1	1	1/32		1/32	1	1350								
119	119	2837/8	2837/8	0.125	5/32	5/32	Chord	3/4	1	1	1/32		1/32	1	1351								
119	119	1419/4	1419/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32		1/32	1	1352								
119	119	2839/8	2839/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32		1/32	1	1353								
119	119	355	355	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	1354		ornamentTurn						177
119	119	356	356	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1355								177
119	119	713/2	713/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1356								
119	119	354	354	0.5	0	0	Chord	3/4	1	2	1/8		1/8	1	1357								
119	119	355	355	1.0	1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	1358								
119	119	356	356	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	1359								
119	119	354	354	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1360								
119	119	355	355	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1361								178
119	119	356	356	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1362								
119	119	355	355	2.0	1/4	1/4	Chord	3/4	2	2	1/2		1/2	1	1363								
120	120	357	357	0.16666666666666666	0	0	Chord	3/4	1	1	1/24		1/16	2/3	1364		articStaccatissimoAbove						
120	120	2143/6	2143/6	0.16666666666666666	1/24	1/24	Chord	3/4	1	1	1/24		1/16	2/3	1365		articStaccatissimoAbove						
120	120	1072/3	1072/3	0.16666666666666666	1/12	1/12	Chord	3/4	1	1	1/24		1/16	2/3	1366		articStaccatissimoAbove						
120	120	715/2	715/2	0.16666666666666666	1/8	1/8	Chord	3/4	1	1	1/24		1/16	2/3	1367		articStaccatissimoAbove						
120	120	1073/3	1073/3	0.16666666666666666	1/6	1/6	Chord	3/4	1	1	1/24		1/16	2/3	1368		articStaccatissimoAbove						
120	120	2147/6	2147/6	0.16666666666666666	5/24	5/24	Chord	3/4	1	1	1/24		1/16	2/3	1369		articStaccatissimoAbove						
120	120	358	358	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1370		articStaccatissimoAbove						
120	120	2155/6	2155/6	0.16666666666666666	13/24	13/24	Chord	3/4	1	1	1/24		1/16	2/3	1371								179
120	120	1078/3	1078/3	0.16666666666666666	7/12	7/12	Chord	3/4	1	1	1/24		1/16	2/3	1372								179
120	120	719/2	719/2	0.16666666666666666	5/8	5/8	Chord	3/4	1	1	1/24		1/16	2/3	1373								179
120	120	1079/3	1079/3	0.16666666666666666	2/3	2/3	Chord	3/4	1	1	1/24		1/16	2/3	1374								179
120	120	2159/6	2159/6	0.16666666666666666	17/24	17/24	Chord	3/4	1	1	1/24		1/16	2/3	1375								
120	120	357	357	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1376								
120	120	2149/6	2149/6	0.16666666666666666	7/24	7/24	Chord	3/4	2	1	1/24		1/16	2/3	1377								
120	120	1075/3	1075/3	0.16666666666666666	1/3	1/3	Chord	3/4	2	1	1/24		1/16	2/3	1378								
120	120	717/2	717/2	0.16666666666666666	3/8	3/8	Chord	3/4	2	1	1/24		1/16	2/3	1379		articStaccatoAbove						
120	120	1076/3	1076/3	0.16666666666666666	5/12	5/12	Chord	3/4	2	1	1/24		1/16	2/3	1380		articStaccatoAbove						
120	120	2153/6	2153/6	0.16666666666666666	11/24	11/24	Chord	3/4	2	1	1/24		1/16	2/3	1381		articStaccatoAbove						
120	120	359	359	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1382		articStaccatissimoAbove						
121	121	360	360	0.16666666666666666	0	0	Chord	3/4	1	1	1/24		1/16	2/3	1383		articStaccatissimoBelow						
121	121	2161/6	2161/6	0.16666666666666666	1/24	1/24	Chord	3/4	1	1	1/24		1/16	2/3	1384		articStaccatissimoBelow						
121	121	1081/3	1081/3	0.16666666666666666	1/12	1/12	Chord	3/4	1	1	1/24		1/16	2/3	1385		articStaccatissimoBelow						
121	121	721/2	721/2	0.16666666666666666	1/8	1/8	Chord	3/4	1	1	1/24		1/16	2/3	1386		articStaccatissimoBelow						
121	121	1082/3	1082/3	0.16666666666666666	1/6	1/6	Chord	3/4	1	1	1/24		1/16	2/3	1387		articStaccatissimoBelow						
121	121	2165/6	2165/6	0.16666666666666666	5/24	5/24	Chord	3/4	1	1	1/24		1/16	2/3	1388		articStaccatissimoBelow						
121	121	361	361	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1389		articStaccatissimoBelow						
