mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	tempo	qpm	slur
141	141	563/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	1691					133
142	142	282	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	1692					132
142	142	565/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	1693					132
142	142	283	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	1694					132
142	142	567/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	1695					
142	142	282	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	1696					133
142	142	565/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	1697					133
142	142	283	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	1698					133
142	142	567/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	1699					
143	143	284	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	1700					134
143	143	1137/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	1701					134
143	143	569/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	1702					
143	143	285	1.0	1/4	1/4	Chord	2/4	1	1	1/4			1/4	1	1703					
143	143	284	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	1704					135
143	143	569/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	1705					
143	143	571/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	1706					
144	144	286	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	1707					136
144	144	1145/4	0.5	1/16	1/16	Chord	2/4	1	1	1/8			1/8	1	1708					136
144	144	1147/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	1709					136
144	144	287	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	1710					136
144	144	1149/4	0.5	5/16	5/16	Chord	2/4	1	1	1/8			1/8	1	1711					136
144	144	1151/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	1712					
144	144	286	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	1713					137
144	144	573/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	1714					137
144	144	287	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	1715					137
144	144	575/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	1716					
145	145	288	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	1717					138
145	145	577/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	1718					
145	145	289	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	1719					139
145	145	1735/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	1720					139
145	145	868/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	1721					139
145	145	579/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	1722					139
145	145	869/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	1723					139
145	145	1739/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	1724					
145	145	288	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	1725					
145	145	289	1.0	1/4	1/4	Chord	2/4	2	1	1/4			1/4	1	1726					
145	145	289	0.5	1/4	1/4	Chord	2/4	2	2	1/8			1/8	1	1727					
145	145	579/2	0.5	3/8	3/8	Chord	2/4	2	2	1/8			1/8	1	1728					
146	146	290	0.16666666666666666	0	0	Chord	2/4	1	1	1/24			1/16	2/3	1729					140
146	146	1741/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	1730					140
146	146	871/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	1731					140
146	146	581/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24			1/16	2/3	1732					140
146	146	872/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24			1/16	2/3	1733					140
146	146	1745/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24			1/16	2/3	1734					
146	146	291	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	1735					141
146	146	1747/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	1736					141
146	146	874/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	1737					141
146	146	583/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	1738					141
146	146	875/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	1739					141
146	146	1751/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	1740					
146	146	290	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	1741					
146	146	291	1.0	1/4	1/4	Chord	2/4	2	1	1/4			1/4	1	1742					
146	146	290	0.5	0	0	Chord	2/4	2	2	1/8			1/8	1	1743					
146	146	581/2	0.5	1/8	1/8	Chord	2/4	2	2	1/8			1/8	1	1744					
146	146	291	0.5	1/4	1/4	Chord	2/4	2	2	1/8			1/8	1	1745					
146	146	583/2	0.5	3/8	3/8	Chord	2/4	2	2	1/8			1/8	1	1746					
147	147	292	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	1747					142
147	147	1169/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	1748					142
147	147	585/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	1749					
147	147	293	1.0	1/4	1/4	Chord	2/4	1	1	1/4			1/4	1	1750					
147	147	292	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	1751					143
147	147	585/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	1752					
147	147	587/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	1753					
147	147	292	0.5	0	0	Chord	2/4	2	2	1/8			1/8	1	1754					144
147	147	585/2	0.5	1/8	1/8	Chord	2/4	2	2	1/8			1/8	1	1755					
147	147	587/2	0.5	3/8	3/8	Chord	2/4	2	2	1/8			1/8	1	1756					
148	148	294	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	1757					145
148	148	1177/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	1758					145
148	148	589/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	1759					145
148	148	1179/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	1760					
148	148	295	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	1761					146
148	148	591/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	1762					146
148	148	1183/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	1763					
148	148	294	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	1764					
148	148	589/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	1765					
148	148	295	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	1766					
148	148	591/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	1767					
148	148	294	1.0	0	0	Chord	2/4	2	2	1/4			1/4	1	1768					
148	148	295	1.0	1/4	1/4	Chord	2/4	2	2	1/4			1/4	1	1769					
149	149	296	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	1770					
149	149	297	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	1771					
149	149	1783/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	1772					
149	149	892/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	1773					
149	149	595/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	1774					
149	149	893/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	1775					
149	149	1787/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	1776					
149	149	296	0.16666666666666666	0	0	Chord	2/4	2	1	1/24			1/16	2/3	1777					
149	149	1777/6	0.16666666666666666	1/24	1/24	Chord	2/4	2	1	1/24			1/16	2/3	1778					
149	149	889/3	0.16666666666666666	1/12	1/12	Chord	2/4	2	1	1/24			1/16	2/3	1779					
149	149	593/2	0.16666666666666666	1/8	1/8	Chord	2/4	2	1	1/24			1/16	2/3	1780					
149	149	890/3	0.16666666666666666	1/6	1/6	Chord	2/4	2	1	1/24			1/16	2/3	1781					
149	149	1781/6	0.16666666666666666	5/24	5/24	Chord	2/4	2	1	1/24			1/16	2/3	1782					
149	149	297	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	1783					
150	150	298	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	1784					
150	150	299	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	1785					
150	150	1795/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	1786					
150	150	898/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	1787					
150	150	599/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	1788					
150	150	899/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	1789					
150	150	1799/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	1790					
150	150	298	0.16666666666666666	0	0	Chord	2/4	2	1	1/24			1/16	2/3	1791					
150	150	1789/6	0.16666666666666666	1/24	1/24	Chord	2/4	2	1	1/24			1/16	2/3	1792					
150	150	895/3	0.16666666666666666	1/12	1/12	Chord	2/4	2	1	1/24			1/16	2/3	1793					
150	150	597/2	0.16666666666666666	1/8	1/8	Chord	2/4	2	1	1/24			1/16	2/3	1794					
150	150	896/3	0.16666666666666666	1/6	1/6	Chord	2/4	2	1	1/24			1/16	2/3	1795					
150	150	1793/6	0.16666666666666666	5/24	5/24	Chord	2/4	2	1	1/24			1/16	2/3	1796					
150	150	299	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	1797					
151	151	300	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	1798					
151	151	301	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	1799					
151	151	1807/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	1800					
151	151	904/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	1801					
151	151	603/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	1802					
151	151	905/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	1803					
151	151	1811/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	1804					
151	151	300	0.16666666666666666	0	0	Chord	2/4	2	1	1/24			1/16	2/3	1805					
151	151	1801/6	0.16666666666666666	1/24	1/24	Chord	2/4	2	1	1/24			1/16	2/3	1806					
151	151	901/3	0.16666666666666666	1/12	1/12	Chord	2/4	2	1	1/24			1/16	2/3	1807					
151	151	601/2	0.16666666666666666	1/8	1/8	Chord	2/4	2	1	1/24			1/16	2/3	1808					
151	151	902/3	0.16666666666666666	1/6	1/6	Chord	2/4	2	1	1/24			1/16	2/3	1809					
151	151	1805/6	0.16666666666666666	5/24	5/24	Chord	2/4	2	1	1/24			1/16	2/3	1810					
151	151	301	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	1811					
152	152	1813/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	1812					
152	152	907/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	1813					
152	152	605/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24			1/16	2/3	1814					
152	152	908/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24			1/16	2/3	1815					
152	152	1817/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24			1/16	2/3	1816					
152	152	1819/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	1817					
152	152	910/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	1818					
152	152	607/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	1819					
152	152	911/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	1820					
152	152	1823/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	1821					
152	152	302	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	1822					147
152	152	303	1.0	1/4	1/4	Chord	2/4	2	1	1/4			1/4	1	1823					147
152	152	302	1.0	0	0	Chord	2/4	2	2	1/4			1/4	1	1824					148
152	152	303	1.0	1/4	1/4	Chord	2/4	2	2	1/4			1/4	1	1825					148
153	153	1825/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	1826					
153	153	913/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	1827					
153	153	609/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24			1/16	2/3	1828					
153	153	914/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24			1/16	2/3	1829					
153	153	1829/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24			1/16	2/3	1830					
153	153	1831/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	1831					
153	153	916/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	1832					
153	153	611/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	1833					
153	153	917/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	1834					
153	153	1835/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	1835					
153	153	304	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	1836					147
153	153	305	1.0	1/4	1/4	Chord	2/4	2	1	1/4			1/4	1	1837					
153	153	304	1.0	0	0	Chord	2/4	2	2	1/4			1/4	1	1838					148
153	153	305	1.0	1/4	1/4	Chord	2/4	2	2	1/4			1/4	1	1839					
154	154	1837/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	1840					
154	154	919/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	1841					
154	154	920/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24			1/16	2/3	1842					
154	154	1841/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24			1/16	2/3	1843					
154	154	1843/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	1844					
154	154	922/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	1845					
154	154	923/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	1846					
154	154	1847/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	1847					
154	154	306	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	1848					
154	154	613/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	1849					
154	154	307	1.0	1/4	1/4	Chord	2/4	2	1	1/4			1/4	1	1850					
154	154	306	0.5	0	0	Chord	2/4	2	2	1/8			1/8	1	1851					
154	154	613/2	0.5	1/8	1/8	Chord	2/4	2	2	1/8			1/8	1	1852					
154	154	307	0.5	1/4	1/4	Chord	2/4	2	2	1/8			1/8	1	1853					
154	154	615/2	0.5	3/8	3/8	Chord	2/4	2	2	1/8			1/8	1	1854					
155	155	308	0.16666666666666666	0	0	Chord	2/4	1	1	1/24			1/16	2/3	1855					
155	155	1849/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	1856					
155	155	925/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	1857					
155	155	617/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24			1/16	2/3	1858					
155	155	926/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24			1/16	2/3	1859					
155	155	1853/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24			1/16	2/3	1860					
155	155	309	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	1861					
155	155	1855/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	1862					
155	155	928/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	1863					
155	155	619/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	1864					
155	155	929/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	1865					
155	155	1859/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	1866					
155	155	308	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	1867					
156	156	310	0.16666666666666666	0	0	Chord	2/4	1	1	1/24			1/16	2/3	1868					
156	156	1861/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	1869					
156	156	931/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	1870					
156	156	621/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24			1/16	2/3	1871					
156	156	932/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24			1/16	2/3	1872					
156	156	1865/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24			1/16	2/3	1873					
156	156	311	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	1874					
156	156	1867/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	1875					
156	156	934/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	1876					
156	156	623/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	1877					
156	156	935/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	1878					
156	156	1871/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	1879					
156	156	310	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	1880					
157	157	312	0.16666666666666666	0	0	Chord	2/4	1	1	1/24			1/16	2/3	1881					
157	157	1873/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	1882					
157	157	937/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	1883					
157	157	625/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24			1/16	2/3	1884					
157	157	938/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24			1/16	2/3	1885					
157	157	1877/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24			1/16	2/3	1886					
157	157	313	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	1887					
157	157	1879/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	1888					
157	157	940/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	1889					
157	157	627/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	1890					
157	157	941/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	1891					
157	157	1883/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	1892					
157	157	312	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	1893					
158	158	314	0.16666666666666666	0	0	Chord	2/4	1	1	1/24			1/16	2/3	1894					
158	158	1885/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	1895					
158	158	943/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	1896					
158	158	629/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24			1/16	2/3	1897					
158	158	944/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24			1/16	2/3	1898					
158	158	1889/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24			1/16	2/3	1899					
158	158	315	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	1900					
158	158	1891/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	1901					
158	158	946/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	1902					
158	158	631/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	1903					
158	158	947/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	1904					
158	158	1895/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	1905					
158	158	314	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	1906					
159	159	316	0.16666666666666666	0	0	Chord	2/4	1	1	1/24			1/16	2/3	1907					
159	159	1897/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	1908					
159	159	949/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	1909					
159	159	633/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24			1/16	2/3	1910					
159	159	950/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24			1/16	2/3	1911					
159	159	1901/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24			1/16	2/3	1912					
159	159	317	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	1913					
159	159	1903/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	1914					
159	159	952/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	1915					
159	159	635/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	1916					
159	159	953/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	1917					
159	159	1907/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	1918					
160	160	318	0.16666666666666666	0	0	Chord	2/4	1	1	1/24			1/16	2/3	1919					
160	160	1909/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	1920					
160	160	955/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	1921					
160	160	637/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24			1/16	2/3	1922					
160	160	956/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24			1/16	2/3	1923					
160	160	1913/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24			1/16	2/3	1924					
160	160	319	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	1925					
160	160	1915/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	1926					
160	160	958/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	1927					
160	160	639/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	1928					
160	160	959/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	1929					
160	160	1919/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	1930					
161	161	320	0.16666666666666666	0	0	Chord	2/4	1	1	1/24			1/16	2/3	1931					
161	161	1921/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	1932					
161	161	961/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	1933					
161	161	641/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24			1/16	2/3	1934					
161	161	962/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24			1/16	2/3	1935					
161	161	1925/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24			1/16	2/3	1936					
161	161	321	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	1937					
161	161	1927/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	1938					
161	161	964/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	1939					
161	161	643/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	1940					
161	161	965/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	1941					
161	161	1931/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	1942					
161	161	320	2.0	0	0	Chord	2/4	2	1	1/2			1/2	1	1943					
162	162	322	0.16666666666666666	0	0	Chord	2/4	1	1	1/24			1/16	2/3	1944					
162	162	1933/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	1945					
162	162	967/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	1946					
162	162	645/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24			1/16	2/3	1947					
162	162	968/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24			1/16	2/3	1948					
162	162	1937/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24			1/16	2/3	1949					
162	162	323	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	1950					
162	162	1939/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	1951					
162	162	970/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	1952					
162	162	647/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	1953					
162	162	971/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	1954					
162	162	1943/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	1955					
162	162	322	2.0	0	0	Chord	2/4	2	1	1/2			1/2	1	1956					
163	163	324	0.0	0	0	Dynamic	2/4	1	1	0						p				
163	163	324	0.75	0	0	Chord	2/4	1	1	3/16			1/8	3/2	1957					149
163	163	1299/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32			1/32	1	1958					
163	163	2599/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32			1/32	1	1959					
163	163	325	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	1960					
163	163	651/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	1961		articStaccatoAbove			
163	163	649/2	0.0	1/8	1/8	Dynamic	2/4	2	1	0						p				
163	163	649/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	1962					
163	163	325	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	1963					
163	163	651/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	1964					
163	163	649/2	0.5	1/8	1/8	Chord	2/4	2	2	1/8			1/8	1	1965					
163	163	325	0.5	1/4	1/4	Chord	2/4	2	2	1/8			1/8	1	1966					
163	163	651/2	0.5	3/8	3/8	Chord	2/4	2	2	1/8			1/8	1	1967					
164	164	326	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	1968					150
